HomeTeam,AwayTeam,Home_curr_pos,Away_curr_pos,Home_W/MP,Away_W/MP,Home_D/MP,Away_D/MP,Home_L/MP,Away_L/MP,HSoT/90,ASoT/90,HAS,AAS,HDS,ADS,past_h2h,home_past_form1,home_past_form2,home_past_form3,away_past_form1,away_past_form2,away_past_form3,B365H,B365D,B365A
West Ham,Hull,7.0,18.0,0.42857142857142855,0.19047619047619047,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.47619047619047616,4.285714285714286,2.9047619047619047,0.9790209790209791,0.8228840125391849,0.8228840125391849,0.9178321678321677,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.75,3.75,5.25
Everton,West Brom,12.0,14.0,0.23809523809523808,0.23809523809523808,0.3333333333333333,0.2857142857142857,0.42857142857142855,0.47619047619047616,4.476190476190476,3.4285714285714284,1.1442307692307692,0.543103448275862,1.4482758620689655,0.875,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.85,3.6,4.75
Chelsea,Man City,1.0,2.0,0.7272727272727273,0.6363636363636364,0.18181818181818182,0.22727272727272727,0.09090909090909091,0.13636363636363635,6.2272727272727275,5.636363636363637,1.65,2.0,0.26399999999999996,0.6875,1.0,0.0,2.0,2.0,0.0,1.0,2.0,2.15,3.5,3.6
Crystal Palace,Everton,13.0,12.0,0.22727272727272727,0.22727272727272727,0.36363636363636365,0.36363636363636365,0.4090909090909091,0.4090909090909091,3.6363636363636362,4.454545454545454,0.825,1.04,1.3199999999999998,1.125,2.0,0.0,2.0,1.0,1.0,1.0,2.0,2.8,3.3,2.75
Hull,Newcastle,18.0,11.0,0.18181818181818182,0.3181818181818182,0.3181818181818182,0.2727272727272727,0.5,0.4090909090909091,2.909090909090909,3.8636363636363638,0.6875,0.72,1.0559999999999998,1.1875,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.7,3.25,2.88
Liverpool,West Ham,8.0,7.0,0.45454545454545453,0.45454545454545453,0.22727272727272727,0.2727272727272727,0.3181818181818182,0.2727272727272727,5.0,4.363636363636363,0.9374999999999999,1.408,0.8799999999999999,1.03125,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.67,4.0,5.75
Man United,Leicester,4.0,20.0,0.5,0.18181818181818182,0.3181818181818182,0.22727272727272727,0.18181818181818182,0.5909090909090909,4.454545454545454,3.3181818181818183,1.375,0.5599999999999999,0.64,1.125,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.36,5.5,9.5
Stoke,QPR,10.0,19.0,0.36363636363636365,0.22727272727272727,0.22727272727272727,0.18181818181818182,0.4090909090909091,0.5909090909090909,3.1818181818181817,4.045454545454546,0.825,0.43999999999999995,1.0559999999999998,1.65,1.0,0.0,2.0,1.0,0.0,2.0,1.0,1.65,4.0,6.0
Sunderland,Burnley,16.0,17.0,0.13636363636363635,0.18181818181818182,0.5,0.36363636363636365,0.36363636363636365,0.45454545454545453,3.227272727272727,3.1818181818181817,0.625,0.8799999999999999,1.28,1.375,1.0,2.0,0.0,2.0,0.0,2.0,1.0,2.25,3.3,3.6
West Brom,Tottenham,14.0,6.0,0.22727272727272727,0.5,0.3181818181818182,0.18181818181818182,0.45454545454545453,0.3181818181818182,3.272727272727273,4.545454545454546,0.875,1.2319999999999998,1.28,1.1,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.9,3.3,2.63
Arsenal,Aston Villa,5.0,15.0,0.5,0.22727272727272727,0.2727272727272727,0.3181818181818182,0.22727272727272727,0.45454545454545453,5.590909090909091,2.8181818181818183,1.44375,0.32,0.8799999999999999,0.7499999999999999,2.0,0.0,2.0,2.0,0.0,2.0,1.0,1.25,6.5,15.0
Southampton,Swansea,3.0,9.0,0.5909090909090909,0.36363636363636365,0.13636363636363635,0.2727272727272727,0.2727272727272727,0.36363636363636365,4.454545454545454,3.5,1.4999999999999998,0.8799999999999999,0.5599999999999999,1.16875,2.0,0.0,0.0,2.0,0.0,1.0,1.0,1.6,4.0,6.5
Aston Villa,Chelsea,16.0,1.0,0.21739130434782608,0.6956521739130435,0.30434782608695654,0.21739130434782608,0.4782608695652174,0.08695652173913043,2.782608695652174,6.043478260869565,0.4356060606060606,1.982758620689655,1.0414489724834552,0.9126984126984127,0.0,2.0,0.0,2.0,1.0,0.0,2.0,10.0,5.25,1.36
Everton,Liverpool,12.0,7.0,0.2608695652173913,0.4782608695652174,0.34782608695652173,0.21739130434782608,0.391304347826087,0.30434782608695654,4.3478260869565215,5.086956521739131,1.057900432900433,1.2817833507488678,1.2817833507488678,0.9956709956709957,1.0,0.0,1.0,1.0,2.0,0.0,0.0,3.4,3.4,2.3
Leicester,Crystal Palace,20.0,13.0,0.17391304347826086,0.21739130434782608,0.21739130434782608,0.34782608695652173,0.6086956521739131,0.43478260869565216,3.217391304347826,3.608695652173913,0.808982683982684,0.9546615581098338,1.2817833507488678,1.0267857142857142,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.4,3.3,3.25
Man City,Hull,2.0,18.0,0.6086956521739131,0.17391304347826086,0.2608695652173913,0.30434782608695654,0.13043478260869565,0.5217391304347826,5.608695652173913,3.130434782608696,1.2445887445887445,0.7343550446998722,0.8812260536398466,1.0267857142857142,2.0,1.0,0.0,1.0,0.0,2.0,2.0,1.18,8.0,19.0
QPR,Southampton,19.0,4.0,0.21739130434782608,0.5652173913043478,0.17391304347826086,0.13043478260869565,0.6086956521739131,0.30434782608695654,4.043478260869565,4.521739130434782,1.0267857142857142,1.0414489724834552,1.1015325670498084,0.560064935064935,0.0,2.0,0.0,2.0,0.0,0.0,0.0,4.75,3.6,1.85
Swansea,Sunderland,9.0,14.0,0.391304347826087,0.17391304347826086,0.2608695652173913,0.4782608695652174,0.34782608695652173,0.34782608695652173,3.391304347826087,3.217391304347826,0.9126984126984127,0.7210031347962382,0.9546615581098338,1.057900432900433,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.91,3.5,4.6
Tottenham,Arsenal,6.0,5.0,0.5217391304347826,0.5217391304347826,0.17391304347826086,0.2608695652173913,0.30434782608695654,0.21739130434782608,4.521739130434782,5.695652173913044,1.0267857142857142,1.32183908045977,1.0280970625798211,0.8556547619047619,1.0,0.0,2.0,2.0,2.0,0.0,2.0,3.25,3.5,2.3
Burnley,West Brom,17.0,15.0,0.17391304347826086,0.21739130434782608,0.34782608695652173,0.30434782608695654,0.4782608695652174,0.4782608695652174,3.217391304347826,3.3043478260869565,0.6274801587301587,0.4806687565308254,1.1749680715197954,0.808982683982684,0.0,2.0,0.0,2.0,0.0,1.0,2.0,2.6,3.25,3.0
Newcastle,Stoke,11.0,10.0,0.34782608695652173,0.391304347826087,0.2608695652173913,0.21739130434782608,0.391304347826087,0.391304347826087,3.9130434782608696,3.1739130434782608,1.057900432900433,0.8077905491698594,1.2817833507488678,0.8556547619047619,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.3,3.4,3.4
West Ham,Man United,8.0,3.0,0.43478260869565216,0.5217391304347826,0.2608695652173913,0.30434782608695654,0.30434782608695654,0.17391304347826086,4.260869565217392,4.478260869565218,1.0838293650793651,1.1215604319052594,0.7343550446998722,0.808982683982684,0.0,2.0,2.0,1.0,2.0,0.0,0.0,4.2,3.6,1.95
Arsenal,Leicester,6.0,20.0,0.5,0.16666666666666666,0.25,0.20833333333333334,0.25,0.625,5.583333333333333,3.2916666666666665,1.6442687747035574,0.5882352941176471,0.8021390374331551,1.2173913043478262,1.0,2.0,2.0,0.0,0.0,2.0,0.0,1.29,6.0,12.0
Hull,Aston Villa,18.0,16.0,0.16666666666666666,0.20833333333333334,0.3333333333333333,0.2916666666666667,0.5,0.5,3.125,2.7083333333333335,0.6324110671936759,0.29411764705882354,1.2032085561497325,0.9855072463768116,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.38,3.1,3.5
Liverpool,Tottenham,7.0,5.0,0.4583333333333333,0.5416666666666666,0.25,0.16666666666666666,0.2916666666666667,0.2916666666666667,5.125,4.666666666666667,0.9855072463768116,1.3636363636363635,0.8088235294117647,1.0118577075098814,2.0,1.0,2.0,0.0,2.0,0.0,2.0,1.91,3.8,4.2
Sunderland,QPR,14.0,19.0,0.16666666666666666,0.20833333333333334,0.5,0.16666666666666666,0.3333333333333333,0.625,3.125,4.0,0.6956521739130435,0.48128342245989303,1.1764705882352942,1.707509881422925,0.0,1.0,2.0,2.0,0.0,2.0,0.0,1.91,3.6,4.5
Chelsea,Everton,1.0,12.0,0.7083333333333334,0.25,0.20833333333333334,0.375,0.08333333333333333,0.375,6.0,4.208333333333333,1.58102766798419,1.0294117647058825,0.32085561497326204,1.0434782608695652,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.33,5.5,11.0
Crystal Palace,Newcastle,13.0,11.0,0.25,0.3333333333333333,0.3333333333333333,0.2916666666666667,0.4166666666666667,0.375,3.5416666666666665,3.875,0.758893280632411,0.8823529411764706,1.2834224598930482,1.1014492753623188,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.38,3.3,3.3
Man United,Burnley,4.0,17.0,0.5,0.16666666666666666,0.3333333333333333,0.375,0.16666666666666666,0.4583333333333333,4.541666666666667,3.2916666666666665,1.4492753623188406,0.8021390374331551,0.6617647058823529,1.391304347826087,1.0,1.0,2.0,0.0,1.0,2.0,0.0,1.29,6.0,12.0
Southampton,West Ham,3.0,8.0,0.5833333333333334,0.4166666666666667,0.125,0.2916666666666667,0.2916666666666667,0.2916666666666667,4.541666666666667,4.333333333333333,1.391304347826087,1.2834224598930482,0.5882352941176471,1.075098814229249,2.0,0.0,0.0,0.0,1.0,2.0,2.0,1.73,3.9,5.25
Stoke,Man City,10.0,2.0,0.375,0.5833333333333334,0.25,0.2916666666666667,0.375,0.125,3.1666666666666665,5.583333333333333,0.9486166007905138,1.9117647058823528,1.0427807486631018,0.6956521739130435,2.0,1.0,2.0,0.0,1.0,1.0,0.0,5.75,3.8,1.7
West Brom,Swansea,15.0,9.0,0.20833333333333334,0.375,0.3333333333333333,0.2916666666666667,0.4583333333333333,0.3333333333333333,3.375,3.5416666666666665,0.8115942028985508,0.8823529411764706,1.3970588235294117,1.075098814229249,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.55,3.25,3.1
Aston Villa,Stoke,18.0,10.0,0.2,0.36,0.28,0.24,0.52,0.4,2.76,3.24,0.46296296296296297,0.8154389779831477,1.1042402826855124,0.8547008547008548,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2.7,3.2,2.9
Chelsea,Burnley,1.0,19.0,0.72,0.16,0.2,0.36,0.08,0.48,6.04,3.28,1.5046296296296295,0.8097762073027092,0.29446407538280334,1.4467592592592595,2.0,2.0,0.0,1.0,2.0,1.0,2.0,1.2,7.5,17.0
Crystal Palace,Arsenal,13.0,5.0,0.24,0.52,0.36,0.24,0.4,0.24,3.52,5.64,0.7523148148148148,1.2911117151399838,1.2514723203769142,0.9081196581196581,0.0,1.0,0.0,0.0,2.0,2.0,2.0,4.75,3.75,1.83
Hull,QPR,16.0,17.0,0.2,0.24,0.32,0.16,0.48,0.6,3.16,4.0,0.6944444444444444,0.5889281507656067,1.1042402826855124,1.5625,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.05,3.3,4.2
Man City,Newcastle,2.0,11.0,0.6,0.32,0.28,0.32,0.12,0.36,5.68,3.76,1.215277777777778,0.88339222614841,0.88339222614841,1.0683760683760686,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.3,6.0,11.0
Sunderland,West Brom,15.0,14.0,0.16,0.24,0.48,0.32,0.36,0.44,3.2,3.4,0.6410256410256411,0.5889281507656067,1.2231584669747215,0.8680555555555556,1.0,0.0,1.0,2.0,2.0,1.0,0.0,2.7,3.2,2.9
Swansea,Man United,9.0,3.0,0.36,0.52,0.28,0.32,0.36,0.16,3.52,4.64,0.9081196581196581,1.1042402826855124,0.9513454743136722,0.8101851851851852,2.0,2.0,1.0,0.0,2.0,1.0,2.0,4.2,3.5,2.0
Everton,Leicester,12.0,20.0,0.24,0.16,0.36,0.2,0.4,0.64,4.2,3.32,0.9837962962962964,0.6115792334873608,1.1778563015312133,1.2286324786324787,1.0,2.0,1.0,0.0,2.0,0.0,2.0,1.83,3.6,5.0
Southampton,Liverpool,4.0,7.0,0.56,0.48,0.16,0.24,0.28,0.28,4.64,5.2,1.2820512820512822,1.1778563015312133,0.5436259853220985,0.9259259259259259,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.63,3.3,2.9
Tottenham,West Ham,6.0,8.0,0.52,0.4,0.16,0.32,0.32,0.28,4.68,4.2,1.0683760683760686,1.1778563015312133,1.0192987224789345,0.9837962962962964,2.0,2.0,2.0,0.0,1.0,1.0,2.0,1.8,3.8,4.75
Burnley,Swansea,18.0,9.0,0.15384615384615385,0.38461538461538464,0.38461538461538464,0.2692307692307692,0.46153846153846156,0.34615384615384615,3.3461538461538463,3.6153846153846154,0.6914893617021277,0.8051801801801802,1.2162162162162162,1.0948581560283688,0.0,1.0,2.0,1.0,2.0,2.0,1.0,2.63,3.3,2.9
Man United,Sunderland,4.0,16.0,0.5,0.15384615384615385,0.3076923076923077,0.5,0.19230769230769232,0.34615384615384615,4.576923076923077,3.1538461538461537,1.4893617021276595,0.731981981981982,0.6756756756756758,1.0372340425531914,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.36,5.25,10.0
Newcastle,Aston Villa,11.0,19.0,0.3076923076923077,0.19230769230769232,0.3076923076923077,0.2692307692307692,0.38461538461538464,0.5384615384615384,3.6538461538461537,2.730769230769231,1.0372340425531914,0.2702702702702703,1.2443693693693696,1.0106382978723405,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.95,3.5,4.5
Stoke,Hull,10.0,15.0,0.38461538461538464,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.38461538461538464,0.46153846153846156,3.3461538461538463,3.269230769230769,0.9219858156028369,0.7432432432432433,1.2443693693693696,1.0106382978723405,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.91,3.5,4.75
West Brom,Southampton,14.0,5.0,0.23076923076923078,0.5384615384615384,0.34615384615384615,0.15384615384615385,0.4230769230769231,0.3076923076923077,3.3076923076923075,4.653846153846154,0.8510638297872342,1.0247747747747749,1.2837837837837838,0.5186170212765957,1.0,1.0,2.0,1.0,0.0,1.0,0.0,3.4,3.2,2.38
West Ham,Crystal Palace,8.0,13.0,0.38461538461538464,0.23076923076923078,0.34615384615384615,0.34615384615384615,0.2692307692307692,0.4230769230769231,4.230769230769231,3.5,1.0638297872340425,0.9459459459459459,0.7432432432432433,0.9574468085106383,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.15,3.4,3.75
Arsenal,Everton,3.0,12.0,0.5384615384615384,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.23076923076923078,0.38461538461538464,5.576923076923077,4.153846153846154,1.6134751773049647,0.9459459459459459,0.8051801801801802,1.0106382978723405,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.57,4.5,6.0
Liverpool,Man City,6.0,2.0,0.5,0.6153846153846154,0.23076923076923078,0.2692307692307692,0.2692307692307692,0.11538461538461539,5.153846153846154,5.8076923076923075,1.0638297872340425,2.0270270270270268,0.8783783783783784,0.6914893617021277,0.0,0.0,2.0,1.0,2.0,0.0,1.0,3.1,3.6,2.38
Aston Villa,West Brom,19.0,14.0,0.19230769230769232,0.23076923076923078,0.2692307692307692,0.34615384615384615,0.5384615384615384,0.4230769230769231,2.730769230769231,3.3076923076923075,0.4787234042553192,0.5405405405405406,1.1486486486486487,0.7978723404255319,0.0,2.0,0.0,2.0,2.0,1.0,2.0,2.88,3.1,2.88
Hull,Sunderland,15.0,16.0,0.23076923076923078,0.15384615384615385,0.3076923076923077,0.5,0.46153846153846156,0.34615384615384615,3.269230769230769,3.1538461538461537,0.7446808510638298,0.731981981981982,1.0810810810810811,1.0372340425531914,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.15,3.3,3.9
Southampton,Crystal Palace,6.0,12.0,0.5185185185185185,0.25925925925925924,0.14814814814814814,0.3333333333333333,0.3333333333333333,0.4074074074074074,4.555555555555555,3.5555555555555554,1.1898641204553801,1.082036775106082,0.6364922206506365,0.941975762027176,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.7,3.8,5.75
Liverpool,Burnley,5.0,19.0,0.5185185185185185,0.14814814814814814,0.2222222222222222,0.37037037037037035,0.25925925925925924,0.48148148148148145,5.148148148148148,3.4444444444444446,1.0907087770840984,0.8225437928408226,0.8910891089108911,1.3881748071979436,2.0,2.0,0.0,2.0,0.0,1.0,2.0,1.36,5.25,10.0
Man City,Leicester,2.0,20.0,0.5925925925925926,0.15384615384615385,0.25925925925925924,0.23076923076923078,0.14814814814814814,0.6153846153846154,5.62962962962963,3.3461538461538463,1.3881748071979436,0.7001414427157001,0.8225437928408226,1.239441792141021,2.0,2.0,2.0,0.0,1.0,2.0,0.0,1.25,7.0,13.0
Newcastle,Man United,11.0,4.0,0.3333333333333333,0.5185185185185185,0.2962962962962963,0.2962962962962963,0.37037037037037035,0.18518518518518517,3.7037037037037037,4.777777777777778,1.0144354360292664,1.0967250571210967,1.1652703731911653,0.8542614198141192,0.0,2.0,2.0,1.0,2.0,2.0,2.0,4.2,3.5,2.0
QPR,Arsenal,18.0,3.0,0.23076923076923078,0.5555555555555556,0.15384615384615385,0.2222222222222222,0.6153846153846154,0.2222222222222222,3.9615384615384617,5.518518518518518,0.9610440972908839,1.3366336633663367,1.0967250571210967,0.8923980903415352,0.0,2.0,0.0,0.0,2.0,0.0,2.0,7.0,4.33,1.53
Stoke,Everton,10.0,14.0,0.4074074074074074,0.2222222222222222,0.2222222222222222,0.37037037037037035,0.37037037037037035,0.4074074074074074,3.2962962962962963,4.074074074074074,0.9076527585525016,0.8910891089108911,1.1652703731911653,1.0411311053984575,2.0,2.0,0.0,0.0,2.0,1.0,2.0,2.5,3.3,3.1
Tottenham,Swansea,7.0,8.0,0.5,0.4074074074074074,0.19230769230769232,0.25925925925925924,0.3076923076923077,0.3333333333333333,4.8076923076923075,3.5555555555555554,1.0907087770840984,0.8225437928408226,1.082036775106082,1.0144354360292664,2.0,1.0,2.0,2.0,0.0,2.0,2.0,1.75,3.8,5.25
West Ham,Chelsea,9.0,1.0,0.37037037037037035,0.6923076923076923,0.3333333333333333,0.23076923076923078,0.2962962962962963,0.07692307692307693,4.2592592592592595,6.0,1.0411311053984575,1.987814166031988,0.8910891089108911,0.9076527585525016,0.0,0.0,1.0,1.0,1.0,2.0,0.0,6.25,4.0,1.62
QPR,Tottenham,18.0,7.0,0.23076923076923078,0.5,0.15384615384615385,0.19230769230769232,0.6153846153846154,0.3076923076923077,3.9615384615384617,4.8076923076923075,0.9610440972908839,1.4108910891089108,1.0967250571210967,1.0989717223650386,0.0,0.0,2.0,0.0,2.0,1.0,2.0,4.75,3.9,1.8
Arsenal,West Ham,3.0,9.0,0.5555555555555556,0.37037037037037035,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2962962962962963,5.518518518518518,4.2592592592592595,1.601740162151473,1.2338156892612338,0.7539984767707539,1.0144354360292664,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.4,5.0,9.0
Burnley,Man City,19.0,2.0,0.14285714285714285,0.6071428571428571,0.35714285714285715,0.25,0.5,0.14285714285714285,3.357142857142857,5.75,0.6435643564356436,1.9935691318327975,1.2218649517684887,0.7425742574257426,1.0,2.0,0.0,1.0,2.0,2.0,2.0,7.5,5.0,1.44
Crystal Palace,QPR,12.0,18.0,0.25,0.21428571428571427,0.32142857142857145,0.14285714285714285,0.42857142857142855,0.6428571428571429,3.5357142857142856,4.0,0.7463823305407463,0.6232995300519416,1.3158545634429877,1.546077684691546,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.83,3.75,4.75
Leicester,Hull,20.0,15.0,0.14814814814814814,0.21428571428571427,0.2222222222222222,0.32142857142857145,0.6296296296296297,0.4642857142857143,3.2962962962962963,3.2142857142857144,0.7508250825082508,0.7073954983922829,1.2754555198285102,0.9900990099009901,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.2,3.3,3.75
Sunderland,Aston Villa,16.0,17.0,0.14285714285714285,0.21428571428571427,0.5,0.25,0.35714285714285715,0.5357142857142857,3.142857142857143,2.9285714285714284,0.594059405940594,0.2572347266881029,1.157556270096463,0.9900990099009901,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.38,3.25,3.4
West Brom,Stoke,13.0,8.0,0.25,0.42857142857142855,0.32142857142857145,0.21428571428571427,0.42857142857142855,0.35714285714285715,3.2142857142857144,3.2857142857142856,0.8415841584158416,0.9003215434083601,1.2218649517684887,0.8415841584158416,0.0,2.0,2.0,1.0,2.0,2.0,0.0,2.38,3.25,3.4
Chelsea,Southampton,1.0,7.0,0.7037037037037037,0.5357142857142857,0.2222222222222222,0.14285714285714285,0.07407407407407407,0.32142857142857145,5.888888888888889,4.5,1.4394516374714397,0.9695770467474647,0.34627751669552315,0.5331302361005331,1.0,0.0,1.0,2.0,2.0,2.0,0.0,1.62,4.0,6.5
Everton,Newcastle,14.0,11.0,0.21428571428571427,0.32142857142857145,0.35714285714285715,0.2857142857142857,0.42857142857142855,0.39285714285714285,4.107142857142857,3.642857142857143,1.0129474485910128,0.8360128617363344,1.2465990601038832,1.2376237623762376,0.0,2.0,2.0,1.0,0.0,2.0,2.0,1.83,3.75,4.75
Man United,Tottenham,4.0,6.0,0.5357142857142857,0.5357142857142857,0.2857142857142857,0.17857142857142858,0.17857142857142858,0.2857142857142857,4.785714285714286,4.928571428571429,1.4851485148514851,1.454365570121197,0.6430868167202572,1.0662604722010662,1.0,0.0,2.0,2.0,0.0,2.0,1.0,1.91,3.75,4.33
Swansea,Liverpool,9.0,5.0,0.39285714285714285,0.5357142857142857,0.25,0.21428571428571427,0.35714285714285715,0.25,3.607142857142857,5.25,0.9405940594059407,1.2465990601038832,0.9646302250803858,0.853008377760853,0.0,2.0,0.0,2.0,2.0,2.0,0.0,4.0,3.6,2.0
Aston Villa,Swansea,17.0,9.0,0.21428571428571427,0.39285714285714285,0.25,0.25,0.5357142857142857,0.35714285714285715,2.9285714285714284,3.607142857142857,0.5445544554455446,0.9003215434083601,1.157556270096463,1.0891089108910892,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.5,3.25,2.8
Man City,West Brom,2.0,13.0,0.5862068965517241,0.27586206896551724,0.2413793103448276,0.3103448275862069,0.1724137931034483,0.41379310344827586,5.724137931034483,3.2758620689655173,1.3942307692307692,0.5844155844155844,0.7792207792207791,0.8464972527472527,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.3,5.5,8.5
Newcastle,Arsenal,11.0,3.0,0.3103448275862069,0.5862068965517241,0.27586206896551724,0.20689655172413793,0.41379310344827586,0.20689655172413793,3.6551724137931036,5.758620689655173,0.9460851648351649,1.3939393939393938,1.1688311688311688,0.8830128205128205,0.0,2.0,0.0,2.0,2.0,0.0,2.0,6.0,3.8,1.57
Southampton,Burnley,6.0,18.0,0.5172413793103449,0.1724137931034483,0.1724137931034483,0.3448275862068966,0.3103448275862069,0.4827586206896552,4.517241379310345,3.3793103448275863,1.1618589743589745,0.7792207792207791,0.606060606060606,1.3942307692307692,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.4,4.5,7.5
Stoke,Crystal Palace,9.0,12.0,0.41379310344827586,0.27586206896551724,0.20689655172413793,0.3103448275862069,0.3793103448275862,0.41379310344827586,3.2413793103448274,3.5517241379310347,0.9460851648351649,1.0303030303030303,1.1038961038961037,0.9294871794871794,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.1,3.3,3.5
Tottenham,Leicester,7.0,20.0,0.5172413793103449,0.14285714285714285,0.1724137931034483,0.25,0.3103448275862069,0.6071428571428571,4.793103448275862,3.2857142857142856,1.1618589743589745,0.6666666666666665,1.1515151515151514,1.2548076923076923,2.0,2.0,0.0,2.0,1.0,2.0,1.0,1.53,4.0,6.0
West Ham,Sunderland,10.0,17.0,0.3448275862068966,0.13793103448275862,0.3103448275862069,0.4827586206896552,0.3448275862068966,0.3793103448275862,4.172413793103448,3.103448275862069,0.9759615384615384,0.7142857142857142,0.9090909090909091,1.0456730769230769,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.8,3.5,4.5
Hull,Chelsea,15.0,1.0,0.20689655172413793,0.6785714285714286,0.3448275862068966,0.25,0.4482758620689655,0.07142857142857142,3.2758620689655173,5.928571428571429,0.7469093406593407,1.9480519480519478,1.1038961038961037,0.8464972527472527,0.0,1.0,1.0,2.0,1.0,0.0,1.0,7.0,4.33,1.44
Liverpool,Man United,5.0,4.0,0.5517241379310345,0.5517241379310345,0.20689655172413793,0.27586206896551724,0.2413793103448276,0.1724137931034483,5.241379310344827,4.724137931034483,1.1153846153846154,1.1038961038961037,0.8484848484848484,0.7967032967032966,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.05,3.4,3.6
